2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3371471.000000
2016/12/15,3354096.000000
2016/12/15,3354096.000000
2016/12/15,3354096.000000
2016/12/15,3354096.000000
2016/12/15,3354096.000000
2016/12/15,3354096.000000
2016/12/15,3354096.000000
2016/12/15,3354096.000000
2016/12/15,3354096.000000
2016/12/15,3354096.000000
2016/12/15,3354096.000000
2016/12/15,3354096.000000
2016/12/15,3354096.000000
2016/12/15,3354096.000000
2016/12/15,3354096.000000
2016/12/15,3354096.000000
2016/12/15,3354096.000000
2016/12/16,3381191.000000
2016/12/16,3381436.000000
2016/12/16,3381631.000000
2016/12/16,3381411.000000
2016/12/16,3380476.000000
2016/12/16,3379026.000000
2016/12/16,3378851.000000
2016/12/16,3383651.000000
2016/12/16,3383296.000000
2016/12/16,3386731.000000
2016/12/16,3404471.000000
2016/12/16,3403961.000000
2016/12/16,3404566.000000
2016/12/16,3407031.000000
2016/12/16,3408041.000000
2016/12/16,3408406.000000
2016/12/16,3399766.000000
2016/12/16,3329845.000000
2016/12/16,3329845.000000
2016/12/16,3329845.000000
2016/12/16,3329845.000000
2016/12/16,3329845.000000
2016/12/19,3288215.000000
2016/12/19,3285375.000000
2016/12/19,3326025.000000
2016/12/19,3332910.000000
2016/12/19,3319105.000000
2016/12/19,3319095.000000
2016/12/19,3319650.000000
2016/12/19,3320960.000000
2016/12/19,3320230.000000
2016/12/19,3312675.000000
2016/12/19,3312395.000000
2016/12/19,3315405.000000
2016/12/19,3315500.000000
2016/12/19,3322565.000000
2016/12/19,3322550.000000
2016/12/19,3310339.000000
2016/12/19,3310339.000000
2016/12/20,3209140.000000
2016/12/20,3201210.000000
2016/12/22,3151740.000000
2016/12/22,3151740.000000
2016/12/22,3151740.000000
2016/12/22,3151740.000000
2016/12/22,3184520.000000
2016/12/23,3133616.000000
2016/12/23,3133616.000000
2016/12/23,3133616.000000
2016/12/23,3133616.000000
2016/12/23,3133616.000000
2016/12/23,3133616.000000
2016/12/23,3133616.000000
2016/12/23 19:45:40,3133616.000000
2016/12/23 19:46:19,3133616.000000
2016/12/23 19:47:15,3133616.000000
2016/12/23 19:47:17,3133616.000000
2016/12/23 19:47:17,3133616.000000
2016/12/23 19:47:18,3133616.000000
2016/12/23 19:47:18,3133616.000000
2016/12/23 19:47:18,3133616.000000
2016/12/23 19:47:18,3133616.000000
2016/12/23 19:47:19,3133616.000000
2016/12/23 19:47:19,3133616.000000
2016/12/23 19:47:19,3133616.000000
2016/12/23 19:47:19,3133616.000000
2016/12/23 19:47:20,3133616.000000
2016/12/23 19:53:35,3133616.000000
2016/12/23 19:58:31,3133616.000000
2016/12/23 19:58:46,3133616.000000
2016/12/23 19:58:48,3133616.000000
2016/12/24 16:48:10,3136879.000000
2016/12/24 16:50:39,3136879.000000
2016/12/26 19:45:57,3158699.000000
2016/12/27 20:44:30,3158745.000000
2016/12/27 20:44:50,3158745.000000
2016/12/28 20:07:24,3115245.000000
2016/12/29 19:42:48,3106935.000000
2016/12/30 19:36:45,3087375.000000
2017/01/03 20:34:42,3081132.000000
2017/01/03 20:34:45,3081132.000000
2017/01/04 20:42:39,3118067.000000
2017/01/05 20:25:24,3079261.000000
2017/01/06 20:18:55,3093151.000000
2017/01/09 20:31:59,3070010.000000
2017/01/10 20:22:08,3015820.000000
2017/01/11 19:43:54,2944276.000000
2017/01/12 20:49:37,2925953.000000
2017/01/13 18:52:58,2929793.000000
2017/01/16 23:19:36,2933320.000000
2017/01/17 20:39:04,2920775.000000
2017/01/18 20:45:09,2912105.000000
2017/01/19 20:14:37,2891955.000000
2017/01/20 20:44:38,2868463.000000
2017/01/23 20:04:18,2869603.000000
2017/01/24 19:39:25,2874039.000000
2017/02/03 20:40:54,2889691.000000
2017/02/03 20:43:00,2889691.000000
2017/02/03 20:44:03,2889691.000000
2017/02/06 19:41:55,2906390.000000
2017/02/07 19:02:10,2916089.000000
2017/02/08 19:27:24,2913704.000000
2017/02/09 19:00:14,2892049.000000
2017/02/10 20:26:49,2894231.000000
2017/02/13 18:01:49,3042486.000000
2017/02/14 20:07:26,3045206.000000
2017/02/15 20:09:14,3013421.000000
2017/02/16 20:05:07,2976841.000000
2017/02/17 20:46:10,2939500.000000
2017/02/20 20:38:15,2943905.000000
2017/02/21 19:50:18,2988950.000000
2017/02/22 19:47:37,2959460.000000
2017/02/22 19:50:12,2959460.000000
2017/02/22 19:50:32,2959460.000000
2017/02/22 19:50:49,2959460.000000
2017/02/22 19:50:54,2959460.000000
2017/02/22 19:56:49,2959460.000000
2017/02/23 20:02:39,2937931.000000
2017/02/23 20:04:43,2937931.000000
2017/02/23 20:13:50,2937931.000000
2017/02/24 19:32:53,2900961.000000
2017/02/27 20:14:42,2875387.000000
2017/02/27 20:15:31,2875387.000000
2017/02/27 20:15:37,2875387.000000
2017/02/28 20:07:38,2889091.000000
2017/03/01 20:10:27,2881621.000000
2017/03/01 20:19:10,2881621.000000
2017/03/02 20:25:51,2882118.000000
2017/03/10 20:21:05,2971376.000000
2017/03/10 20:43:55,2971376.000000
2017/03/13 20:29:43,3008039.000000
2017/03/13 20:37:31,3008039.000000
2017/03/13 20:40:00,3008039.000000
2017/03/15 19:21:08,3026883.000000
2017/03/16 20:26:32,3004513.000000
2017/03/16 20:29:00,3004513.000000
2017/03/21 20:32:28,3010468.000000
2017/03/21 20:35:25,3010468.000000
2017/03/22 17:47:19,3039983.000000
2017/03/22 17:48:30,3039983.000000
2017/03/22 20:41:19,3039983.000000
2017/03/23 20:50:52,3035574.000000
2017/03/23 20:51:00,3035574.000000
2017/03/24 20:30:48,3062464.000000
2017/04/05 20:37:37,3219317.000000
2017/04/07 20:27:25,3208400.000000
2017/04/13 20:41:17,3235343.000000
2017/04/14 20:30:54,3224422.000000
2017/04/14 20:32:15,3224422.000000
2017/04/14 20:33:29,3224422.000000
2017/04/19 20:28:46,3282585.000000
2017/09/02 08:54:11,300000000.000000
2017/09/02 08:56:22,300000000.000000
2017/09/02 08:58:19,300000000.000000
2017/09/02 08:58:57,300000000.000000
2017/09/02 09:00:03,300000000.000000
2017/09/02 09:03:35,300000000.000000
2017/09/02 09:04:06,300000000.000000
2017/09/02 09:05:21,3000000.000000
2017/09/02 09:06:06,3000000.000000
2017/09/02 09:11:42,3000000.000000
2017/09/03 00:37:56,998778.000000
2017/09/03 00:52:58,998928.000000
2017/09/03 00:55:27,999048.000000
2017/09/03 00:57:42,998748.000000
2017/09/03 01:00:52,999298.000000
2017/09/03 01:02:02,998938.000000
2017/09/03 03:18:51,998739.000000
2017/09/03 08:51:21,998604.000000
2017/09/03 08:51:34,997664.000000
2017/09/03 10:12:37,999180.000000
2017/09/03 10:12:52,NaN
2017/09/04 09:04:49,NaN
2017/09/04 09:05:49,NaN
2017/09/04 09:11:30,2477250.000000
2017/09/04 09:14:18,2476320.000000
2017/09/04 09:15:37,2478660.000000
2017/09/04 09:16:42,2478140.000000
2017/09/04 09:18:46,2474350.000000
2017/09/04 09:28:49,2486850.000000
2017/09/04 09:29:48,2492350.000000
2017/09/04 09:32:11,2492330.000000
2017/09/04 09:32:35,2491910.000000
2017/09/04 09:32:44,2492120.000000
2017/09/04 09:44:51,2494980.000000
2017/09/04 09:45:10,2492900.000000
2017/09/04 10:02:38,2488830.000000
2017/09/04 10:22:23,2486330.000000
2017/09/04 10:22:30,2486570.000000
2017/09/04 10:24:25,2485850.000000
2017/09/04 10:46:09,2478280.000000
2017/09/04 10:54:31,2454440.000000
2017/09/04 11:08:31,1064.040000
2017/09/04 11:08:44,2445250.000000
2017/09/04 11:18:06,2428940.000000
2017/09/04 11:18:16,2428270.000000
2017/09/04 11:18:26,2427480.000000
2017/09/04 11:18:34,2426190.000000
2017/09/04 11:18:46,2426270.000000
2017/09/04 11:19:26,2434020.000000
2017/09/04 11:19:41,2434870.000000
2017/09/04 11:19:48,2434660.000000
2017/09/04 20:41:55,2444210.000000
2017/09/05 01:27:44,2409790.000000
2017/09/05 01:37:34,2409940.000000
2017/09/08 20:03:22,2314950.000000
2017/09/08 20:04:06,2314950.000000
2017/09/08 20:07:56,3114950.000000
2017/09/08 20:08:07,3114950.000000
2017/09/08 20:08:52,3114950.000000
2017/09/08 20:09:58,3114950.000000
2017/09/18 19:58:17,3053750.000000
2017/09/20 19:56:15,3067800.000000
2017/09/20 20:00:46,3067800.000000
2017/09/21 20:12:58,3081410.000000
2017/09/22 20:12:18,3082050.000000
2017/09/26 20:07:22,3063200.000000
2017/09/27 08:59:59,3057490.000000
2017/09/28 20:09:51,3099320.000000
2017/09/28 20:14:09,3099320.000000
2017/09/28 20:16:17,3099320.000000
2017/10/09 20:33:07,3073010.000000
2017/10/11 20:50:00,3135100.000000
2017/10/11 20:51:58,3135100.000000
2017/10/13 20:59:53,3079060.000000
2017/10/16 20:13:32,3064990.000000
2017/10/20 19:48:22,3094820.000000
2017/10/25 20:03:56,3090040.000000
2017/11/01 19:54:08,3091410.000000
2017/11/06 20:24:53,3038710.000000
2017/11/07 20:29:39,3035480.000000
2017/11/08 20:59:26,3017500.000000
2017/11/09 20:38:23,3024900.000000
2017/11/09 20:47:56,NaN
2017/11/09 21:01:51,3027230.000000
2017/11/10 21:03:41,3017580.000000
2017/11/14 20:23:10,3052400.000000
2017/11/15 20:32:14,3036810.000000
2017/11/16 20:22:20,3030460.000000
2017/11/16 20:22:54,3030460.000000
2017/11/17 20:40:40,3024510.000000
2017/11/20 20:47:01,3060780.000000
2017/11/22 20:42:35,3089140.000000
2017/11/23 20:54:27,3054020.000000
2017/11/27 20:52:27,3051690.000000
2017/11/30 20:50:48,3077300.000000
2017/12/01 20:48:52,3057390.000000
2017/12/04 20:47:14,3045390.000000
2017/12/07 20:45:33,3081830.000000
2017/12/11 21:53:22,3006720.000000
2017/12/14 20:53:37,3035730.000000
2017/12/18 20:59:40,3027260.000000
2017/12/20 20:53:57,3031390.000000
2017/12/25 21:15:36,3021580.000000
2017/12/26 21:54:03,3010820.000000
2017/12/27 21:42:00,3011870.000000
2018/01/02 21:13:53,2986030.000000
2018/01/04 21:16:43,2988240.000000
2018/01/09 21:16:00,3010760.000000
2018/01/17 20:52:48,2974490.000000
2018/01/18 21:15:06,2956890.000000
2018/01/19 20:54:28,2946340.000000
2018/01/23 21:49:18,2991590.000000
2018/01/25 20:49:10,2988050.000000
2018/01/25 20:50:37,2988050.000000
2018/01/26 20:54:01,2988430.000000
2018/01/29 21:27:05,2960320.000000
2018/01/30 21:07:03,2944980.000000
2018/02/01 21:08:24,2933590.000000
2018/02/02 20:39:18,2836350.000000
2018/02/09 20:40:32,2872230.000000
2018/02/26 20:12:43,2777770.000000
2018/03/06 19:54:35,2831340.000000
2018/03/07 12:18:02,2813120.000000
2018/03/07 20:54:46,2813120.000000
2018/03/08 20:36:11,2788380.000000
2018/03/09 20:57:14,2804570.000000
2018/03/15 00:22:37,2796730.000000
2018/03/15 20:14:08,2788680.000000
2018/03/19 20:26:05,2814500.000000
2018/03/20 20:43:46,2839300.000000
2018/03/23 20:49:32,2798870.000000
2018/03/28 15:40:47,2892700.000000
2018/03/29 20:43:59,2878980.000000
2018/03/30 20:20:42,2814130.000000
2018/04/02 20:34:08,2752740.000000
2018/04/10 15:40:42,2712690.000000
2018/04/10 16:19:18,2712690.000000
2018/04/10 21:16:10,2722950.000000
2018/04/12 19:58:40,2738710.000000
2018/04/12 20:24:21,2738710.000000
2018/04/12 21:14:25,2746120.000000
2018/04/13 20:23:50,2744570.000000
2018/04/13 20:24:02,2744570.000000
2018/04/17 20:21:49,2783980.000000
2018/04/18 20:48:06,2790970.000000
2018/04/19 20:36:40,2750790.000000
2018/04/24 20:54:26,2709200.000000
2018/05/02 20:43:05,2738470.000000
2018/05/03 20:50:21,2602210.000000
2018/05/08 21:53:34,2568150.000000
2018/05/08 21:56:18,2570200.000000
2018/05/10 20:51:50,2556480.000000
2018/05/11 20:54:26,2571540.000000
2018/05/14 20:18:57,2572200.000000
2018/05/21 20:52:32,2666720.000000
2018/05/22 20:43:10,2657720.000000
2018/05/23 20:32:55,2604330.000000
2018/05/24 20:22:56,2577400.000000
2018/05/25 20:45:09,2586130.000000
2018/05/28 20:55:55,2562220.000000
2018/05/29 20:24:58,2566720.000000
2018/05/31 20:57:49,2544710.000000
2018/06/01 20:28:54,2544220.000000
2018/06/05 20:44:26,2474050.000000
2018/06/06 20:54:37,2452900.000000
2018/06/07 20:52:14,2463290.000000
2018/06/08 20:19:35,2445560.000000
2018/06/08 21:43:47,2439430.000000
2018/06/11 20:02:01,2437400.000000
2018/06/12 20:38:05,2440530.000000
2018/06/19 20:47:51,2492900.000000
2018/06/20 20:42:47,2504940.000000
2018/06/22 20:18:41,2505310.000000
2018/06/25 20:37:15,2477380.000000
2018/06/26 20:44:36,581064.040000
2018/06/26 20:45:07,581064.040000
2018/06/26 20:45:51,2491080.000000
2018/06/26 20:47:01,2491080.000000
2018/06/26 20:49:08,2491080.000000
2018/06/27 20:37:44,2452620.000000
2018/06/28 20:58:36,2413430.000000
2018/06/29 20:51:59,2403060.000000
2018/07/03 21:45:14,2420100.000000
2018/07/04 21:02:46,2444300.000000
2018/07/05 20:13:31,2466510.000000
2018/07/09 20:12:35,2475500.000000
2018/07/10 20:12:38,2465860.000000
2018/07/11 20:11:00,2513430.000000
2018/07/12 20:27:03,2507730.000000
2018/07/17 19:57:12,2464790.000000
2018/07/17 19:58:21,2464790.000000
2018/07/17 19:59:08,2464790.000000
2018/07/27 21:01:14,2501830.000000
